geneName,max_tpm,Body_vs_Head_PC1,Body_vs_Head_FC,Major_vs_Body_PC1,Major_vs_Body_FC,Major_part_PCA_PC1,Major_part_PCA_PC2,Major_part_PCA_dist,Major_part_PCA_class,Major_part_PLS_PC1,Major_part_PLS_PC2,Major_part_PLS_dist,Major_part_PLS_class,Tail_vs_Rest_FC,Sac_vs_Rest_FC,Duct_vs_Rest_FC,duct_1,duct_2,duct_3,duct_4,duct_5,sac_1,sac_2,sac_3,sac_4,sac_5,sac_6,tail_1,tail_2,tail_3,tail_4,tail_5,tail_6
sdk,11.389192774591084,0.0033383985854556703,0.8201395240303555,5.942101998029926e-4,0.13611147127165915,0.009718329477604072,-0.018903593171637284,0.021255393730393233,Duct,0.025916563906532603,0.021056704685517014,0.03339241076853336,Duct,-1.487105903281859,-0.06520719626448343,1.229703868705491,9.154373192489624,9.145453504158874,9.758283594975778,8.760269876275624,8.36946424042063,8.547262281951769,8.911155016346179,8.05045168033955,8.014022874714689,8.447446681834407,7.819965833238109,7.969137440370322,6.454591050027173,7.457094931204221,7.380425714063123,6.840607375759541,7.455739786708837
LASC006355,30.82378344414379,0.0016304119946439948,0.6779456050543264,0.003361087694672083,1.723550340443168,0.013765860159943319,-0.03230426091935157,0.03511501359089385,Duct,0.023298920101323787,0.02047748291495864,0.031018816618631543,Duct,-4.989355889664022,0.9077383558001795,4.523289284348998,4.806520088003602,5.319730562273013,8.843882603615265,4.646028354225528,5.284887139247258,4.138863373814642,4.984499517158598,4.509542754260515,3.5672390027324683,6.037897820049485,4.157224285919768,2.852483731948055,3.393013801444154,2.852483731948055,2.852483731948055,2.852483731948055,3.4628650172208073
LASC006288,776.3745766508646,4.930261320033364e-4,0.15887335178579573,0.005652554256084407,1.117322860097722,0.003774090018888373,-0.03187299468148262,0.03209566240843913,Duct,0.014902335705558923,0.03304231634644031,0.036247403755571415,Duct,-1.79009843522297,-1.2572413313538942,2.3370142312470534,14.065864102805937,13.00309603532279,14.692780258142873,12.122159432132792,11.789487407466305,11.932868394179396,11.373865929018251,11.451244422959531,10.513589682591677,11.02479926779137,11.796154116326692,10.582073998427992,10.227809511804114,10.657530713151827,11.31685986771248,10.935418782349176,11.6614208876502
LASC006408,2291.885063081818,0.02051193677984724,6.959738042671439,0.015712934448158272,2.831418587483912,0.06100311936019732,-0.04483429109428653,0.07570663266584839,Duct,0.026565273184078066,0.005635962473706327,0.027156542717174496,Duct,-7.809974941400965,0.6242649530272371,1.4991735425207873,12.344149406108533,11.81452119774439,11.7559694875474,10.28415440192815,14.96562475451214,12.965108894173538,11.671466095725732,9.647647458066395,13.486956515566042,8.476499101960119,13.829519341577209,3.4321444392341265,6.384960913901113,5.966183368705104,4.4839754175330615,5.101585311639408,6.018288417606889
rassf10,16.767622371189525,1.0981568986339264e-4,0.09859844880269804,0.0039948672297409745,1.8399048393735853,0.011003406475371501,-0.048269481721034783,0.04950775514684097,Duct,0.019038443603778415,0.032570315566972916,0.03772648659743509,Duct,-6.030903203418416,-2.692651886027932,4.657260526070332,7.880451111315632,7.57203494005486,8.143024500012901,6.639955998991543,5.803713575877805,4.619941573792619,5.036772585109562,4.941303039412181,2.852483731948055,4.805202312235532,3.622537497924765,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055,3.9375507817914452,3.8072750901150583
arsi_4,224.2098419381262,0.014784036085888413,6.373563828127237,9.028941361578949e-4,0.22047936016595054,0.019900652285841015,-0.05309496431463679,0.05670195055705318,Duct,0.022116102120145816,0.024632756939040237,0.033104300134673637,Duct,-6.29963579875788,-1.376342556200732,3.446292553247432,9.154373192489624,7.253340468517816,9.950934496713222,8.01131686956238,7.409403967339334,6.5327143199294655,7.623822816764603,6.306649783076556,2.852483731948055,6.731030771326815,4.989395167385533,3.4321444392341265,3.393013801444154,4.499442560786729,2.852483731948055,3.628562935831896,3.5973328772262634
arsi,363.58906516331695,0.01832175788980776,7.8412136075765,0.005508117730651013,1.372002930639631,0.034802516082167945,-0.06897582774693113,0.07725852664284942,Duct,0.02420097697336499,0.022762982589689708,0.03322409762271745,Duct,-6.6869386842455425,-1.6463598529980246,3.725289567602415,11.173947523054272,10.291126595880954,12.004644823015324,9.859575614185935,9.014646589694038,8.449373361434342,8.696396158509769,8.555740681232322,3.5672390027324683,8.52365533947314,7.198003254109074,2.852483731948055,2.852483731948055,5.721269144569514,3.4971405971806977,2.852483731948055,4.751847569261197
trmt2a_trmt2b,136.8822001213204,3.2814801932323854e-4,0.05597813465479685,0.0027586068709400764,0.603390416542081,-6.462825709280135e-4,-0.013605932164511175,0.013621272746214469,Duct,0.007338177457489114,0.0380733668622789,0.03877409073888488,Duct,-0.4295357156031146,-0.5823903645709428,0.9421883370458621,9.845925159226987,9.82409270214891,10.186609603007302,9.59977442629633,9.253066812024436,8.745870414807849,8.411401297671864,9.197641414911248,8.77679496692702,8.639496562448546,8.90048568805961,8.792118219043237,7.978514301002444,8.901099831860666,9.255311510913959,9.205195313009115,8.980454105549198
LASC006986,10.315965084189388,6.512273108499356e-4,1.0960136820004875,0.008187855663827152,4.537757970979895,0.012065198736233896,-0.05195763488792675,0.0533400866487103,Duct,0.020094302662474015,0.0329104777638249,0.03856009006906394,Duct,-8.565798789002734,-3.377411766222104,5.494861007056867,8.078561150573641,7.6336785127613425,8.114538777280032,6.8867823911185715,5.117022865933155,4.234919480138581,4.54230744157784,4.565731459713716,3.9663333921841493,4.331654568715163,3.4001858299939838,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055
LASC007251,45.440402923241784,0.0035181588222320897,1.0007604108378645,0.0016184609953617298,0.3745870682551161,0.012245964993449784,-0.030273886738973296,0.03265688100393209,Duct,0.021020018760576777,0.026692822444598356,0.03397569658967794,Duct,-2.9294688649362652,-0.9942539558788112,2.6088875996021703,8.310736689094837,8.361378685673479,7.427107369695314,7.18709964432422,7.2786196338838725,6.640693805510495,6.111946518247217,6.061300162400605,5.114834875779501,4.98773118714684,6.537536692908082,5.498164951109029,4.805607326972464,4.617443647061926,4.4839754175330615,4.1670118691219065,5.0537043186811905
hth,167.36134536580244,0.005609455172622348,0.9953815342958352,0.005087707803736012,1.1524598291861368,0.004412404268371111,-0.03139729155045064,0.03170582325270136,Duct,0.01696945076563924,0.0322398425961156,0.03643308537455707,Duct,-1.7322446564411944,-1.2836381917418045,2.3227144287765666,10.530072604898123,10.355080916744946,10.95655464333072,9.403930936192783,8.954330697928798,7.561884460695031,8.382901821157057,8.153480022320418,8.198721519530576,8.486054564780217,7.765068564259334,8.375786254486123,8.544281223991492,7.457094931204221,7.502304303159353,7.155143552657884,6.7252901740587285
alpl_8,1111.1659564526917,0.007021938560806769,1.4306892777982327,0.011316162851784498,2.0915032330930727,0.028868060928529754,-0.03598470630978877,0.046133112077715484,Duct,0.027215058923734187,0.012196330910745267,0.029822976375719512,Duct,-3.295122963668614,0.14473441286302877,1.6766769787935245,13.844780342276156,13.193291414015857,14.314793374767435,13.415700198640666,11.587859731492353,12.898496209583161,12.607760027392343,12.710712759444206,12.257643478414222,12.257950363309877,12.995482239222374,9.565447114475575,9.291732060942218,11.571767170578926,7.889312727253469,8.6656872447827,8.620375747940775
LASC007512,18.634364247400757,0.0036010118100607263,2.745198831445033,0.002517996784738699,1.4501327478630552,0.010502755753790073,-0.02398534632927582,0.02618405463176159,Duct,0.02340609502313584,0.018568031913396753,0.029876698167116536,Duct,-6.334194759512703,-0.28499298975094267,2.410343425612117,5.325503625568577,4.099746272855069,6.401263818139286,5.014954363259777,4.113837512111078,4.802589679365951,5.3940484754842455,3.3354929364298718,4.15834787387523,3.43245585889209,4.049885167150468,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055
hsf4,84.11354955592505,9.991784829466049e-4,0.24676327032818351,9.832566866394745e-4,0.2707649350870851,0.00699678376701668,-0.01609482535928623,0.017549882803834082,Duct,0.02127619599496915,0.028476630568796745,0.035547081519698216,Duct,-1.1122382808332405,-0.30586259182462333,1.217923949484116,10.50830538921778,11.171881921529078,10.594791454577722,10.318712184016567,10.324727668346437,9.593947952146346,9.559163509460562,10.110199777192973,9.702340249015275,9.432651423873178,9.607828275399008,9.12091965917249,8.075035753631514,9.279214719035629,9.275934753447547,9.050666194739522,9.408672099350872
myrip,40.27375885876129,4.727149963123472e-4,0.13210592841493668,0.0056685951584527295,1.0581266443000095,0.009405352931301406,-0.009862976397575109,0.013628608409572257,Duct,0.028825702970277492,0.005632798323857971,0.029370896627238362,Duct,-1.1134945294418255,0.4308485591736993,0.5251944443064802,9.83227733717056,9.850260952857107,10.619313489472614,9.127810733204608,9.158218570095947,9.793254655558332,9.98902497355109,9.834857145171993,9.40788572036275,9.974066603212144,9.305524417751302,9.280231940707901,8.88837146655444,8.606758937977345,8.338338260868301,8.343021106006912,8.443995554763493
znf235_znf84,8.003893031423505,1.1799066027446168e-4,0.026709705296335498,1.7944524501909288e-4,-0.11641159833995345,0.0074615755614129975,-0.012468497897505808,0.014530607340327604,Duct,0.022298849453536794,0.01827734849432433,0.02883227627043134,Duct,-2.0011105362969497,0.05426492496758191,1.3528235435641713,5.325503625568577,5.4339286292915885,5.63953522330302,4.446476915663743,5.393128284347472,4.323066102505769,5.227301200816245,5.164731202007533,3.723564744497385,5.043261955696502,4.769865114184846,3.4321444392341265,4.4072393573892725,3.947771891088644,3.9516002637980114,3.9375507817914452,4.180187911914288
LASC008137,5.981258917591538,5.874715629860666e-4,0.054127652512839686,1.4164785202679003e-4,-0.06390731507663738,0.008867999517856327,-0.01179356376571045,0.014755662023256648,Duct,0.028033661790668983,0.012665933223985092,0.03076218551774343,Duct,-1.4047813951336605,0.25683844248740634,0.8675665041044642,6.609763757865467,7.017241173878142,7.436353675150266,5.962620164222434,6.409374506274385,6.362710631572838,6.584990211690517,6.408066293245629,6.767589519592547,6.541432295571904,5.770178239966107,6.01010111975723,5.425538137526882,5.3931298329680235,5.247858165759812,5.63785154717995,5.023443940408047
LASC008201,176.49453159026524,0.0019664814478159123,1.7290133201326638,0.006727350966301947,4.173350999547691,0.008303259977836663,-0.05991300113260548,0.06048563326092511,Duct,0.014841304599905852,0.0346009931662156,0.037649608899903396,Duct,-6.161923746850832,-3.4007714382863337,5.321777990691667,9.185720767128354,7.903746252752817,9.2779610509787709,7.418949472725479,5.434118184103837,4.138863373814642,3.6422441852113945,3.3354929364298718,4.392897704970893,3.43245585889209,6.266354365112289,2.852483731948055,2.852483731948055,4.368240208028135,2.852483731948055,2.852483731948055,3.8072750901150583
efnb2a,73.36134325199392,0.0011953947618209258,0.2930835321730712,0.0035148776564769527,0.9338833533219427,0.021698911917873303,-0.050082262008653324,0.05458091009064455,Duct,0.025324837773624466,0.02557503224156168,0.035992078050833855,Duct,-4.442554522938348,-1.6069346478148703,3.4858110282505828,9.579831202170432,9.590900828602729,11.27863763810372,8.893466363181272,8.471044936403263,7.3608972020569094,8.079688848825903,7.28811746479199,6.414494648633983,7.617380148082808,6.537536692908082,6.4048477097053205,3.6125664126102826,4.823911399697032,4.678279695330061,4.65661130769897,5.323462596240276
